,Ht,Wt,Forty,Vertical,BenchReps,BroadJump,Cone,Shuttle,Pos_C,Pos_CB,Pos_DB,Pos_DE,Pos_DL,Pos_DT,Pos_EDGE,Pos_FB,Pos_FS,Pos_ILB,Pos_K,Pos_LB,Pos_LS,Pos_OG,Pos_OL,Pos_OLB,Pos_OT,Pos_P,Pos_QB,Pos_RB,Pos_S,Pos_SS,Pos_TE,Pos_WR,Drafted
324,80,316.0,5.2,29.5,29.0,104.0,7.73,4.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
325,77,251.0,4.88,38.0,25.0,118.0,7.24,4.56,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
326,74,262.0,4.67,33.5,23.0,112.0,6.69,4.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
329,73,297.0,5.3,24.0,23.0,91.0,7.72,4.71,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
330,73,228.0,4.56,41.5,24.0,120.0,6.79,4.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
332,73,197.0,4.5,35.5,18.0,129.0,6.76,4.01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
334,72,206.0,4.38,38.0,15.0,128.0,6.97,4.08,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
335,77,300.0,5.31,29.0,25.0,103.0,7.6,4.63,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
336,71,229.0,4.77,30.0,22.0,104.0,7.09,4.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
337,74,309.0,4.84,30.5,38.0,112.0,7.33,4.4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
338,74,254.0,4.81,31.0,18.0,116.0,7.49,4.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
339,75,285.0,4.71,36.5,27.0,117.0,7.43,4.56,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
341,78,276.0,4.92,28.0,26.0,114.0,7.07,4.37,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
342,76,228.0,4.49,42.0,20.0,129.0,7.07,4.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
344,77,325.0,5.31,29.0,29.0,103.0,8.27,4.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
345,73,302.0,4.93,26.5,34.0,92.0,7.62,4.62,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
346,74,262.0,5.14,28.5,22.0,106.0,7.19,4.46,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
347,73,245.0,4.84,32.5,23.0,109.0,6.98,4.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
348,70,211.0,4.58,33.5,23.0,120.0,7.0,4.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
349,75,209.0,4.5,31.5,13.0,118.0,6.86,4.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
350,69,184.0,4.7,35.5,18.0,119.0,6.85,4.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
351,77,308.0,5.28,31.0,28.0,102.0,7.66,4.64,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
355,71,242.0,4.53,29.0,28.0,113.0,6.97,4.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
356,78,323.0,5.21,26.0,25.0,100.0,7.84,4.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
358,78,233.0,4.59,29.0,20.0,117.0,6.93,4.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
360,72,185.0,4.51,39.5,10.0,128.0,6.59,4.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
361,73,204.0,4.52,35.5,24.0,116.0,6.85,4.25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
362,71,187.0,4.68,33.5,12.0,121.0,6.64,4.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
364,72,190.0,4.5,32.0,18.0,118.0,6.93,4.07,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
365,73,221.0,4.5,34.5,19.0,117.0,7.04,4.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
367,77,254.0,4.53,37.5,23.0,119.0,6.82,4.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
369,77,358.0,5.26,30.5,33.0,105.0,8.07,4.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
371,70,192.0,4.41,31.0,13.0,116.0,6.69,4.06,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
374,73,248.0,4.58,36.0,27.0,114.0,6.88,4.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
375,69,222.0,4.54,37.0,27.0,120.0,6.92,4.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
376,73,208.0,4.57,34.5,23.0,121.0,7.05,4.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
377,73,300.0,5.04,27.5,26.0,101.0,7.51,4.78,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
378,79,311.0,5.21,29.5,28.0,105.0,7.25,4.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
379,74,247.0,4.87,35.5,23.0,116.0,7.13,4.4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
381,77,264.0,4.63,28.0,22.0,117.0,7.07,4.39,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
383,75,245.0,4.69,33.5,18.0,118.0,7.07,4.15,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
386,70,191.0,4.46,33.5,16.0,115.0,7.08,4.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
388,74,197.0,4.52,35.5,18.0,127.0,7.01,4.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
401,76,334.0,5.45,27.5,21.0,90.0,7.74,4.9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
405,71,213.0,4.73,34.0,21.0,118.0,7.15,4.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
406,73,176.0,4.28,33.5,5.0,121.0,6.97,4.09,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
408,76,255.0,4.88,31.5,26.0,106.0,7.25,4.32,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
410,72,227.0,4.56,35.0,26.0,111.0,6.96,4.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
412,70,231.0,4.37,37.5,21.0,115.0,6.99,4.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
415,73,245.0,4.75,31.0,22.0,110.0,7.14,4.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
417,73,308.0,5.28,24.0,30.0,101.0,7.54,4.54,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
418,76,306.0,5.18,28.5,26.0,108.0,7.29,4.43,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
420,76,252.0,4.85,30.5,27.0,112.0,7.15,4.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
423,70,195.0,4.45,38.5,26.0,119.0,6.81,4.12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
425,75,244.0,5.0,31.0,18.0,105.0,7.19,4.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
426,78,325.0,5.54,26.5,25.0,99.0,8.25,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
427,75,286.0,5.09,28.5,29.0,114.0,7.49,4.49,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
428,76,211.0,4.48,34.5,18.0,126.0,6.91,4.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
429,72,225.0,4.45,34.0,20.0,114.0,6.91,4.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
430,75,249.0,4.54,42.5,23.0,130.0,6.9,4.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
431,76,216.0,4.53,33.5,15.0,118.0,7.05,4.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
433,73,209.0,4.62,34.5,18.0,121.0,6.73,4.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
434,78,326.0,5.38,29.0,33.0,96.0,7.9,4.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
435,73,193.0,4.59,32.0,4.0,112.0,7.16,4.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
436,73,209.0,4.4,36.0,14.0,117.0,6.94,4.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
438,71,233.0,4.53,36.5,24.0,120.0,7.16,4.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
439,69,191.0,4.46,35.5,13.0,113.0,6.77,4.12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440,70,203.0,4.53,34.0,10.0,111.0,6.77,4.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
442,71,219.0,4.4,36.5,11.0,119.0,6.67,4.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
445,75,308.0,5.68,24.0,20.0,90.0,7.98,4.68,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
446,76,244.0,4.91,32.5,29.0,112.0,7.32,4.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
450,79,319.0,5.44,32.0,24.0,104.0,7.77,4.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
452,74,235.0,4.62,36.0,18.0,121.0,7.09,4.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
453,76,210.0,4.51,35.0,11.0,130.0,6.69,4.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
454,73,240.0,4.66,35.5,32.0,111.0,7.21,4.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
455,72,200.0,4.44,33.5,14.0,109.0,6.65,4.12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
456,77,248.0,4.46,37.0,22.0,117.0,6.9,4.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
457,75,270.0,4.62,36.5,30.0,125.0,6.95,4.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
458,74,299.0,5.27,25.5,27.0,95.0,8.03,4.96,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
459,76,302.0,5.31,29.5,22.0,95.0,8.29,4.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
461,67,199.0,4.46,35.0,24.0,122.0,6.74,4.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
466,69,215.0,4.62,31.5,21.0,118.0,7.13,4.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
468,77,299.0,5.27,28.0,25.0,98.0,7.55,4.65,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
469,72,198.0,4.62,30.0,14.0,113.0,6.95,4.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
471,75,215.0,4.61,37.5,14.0,113.0,7.45,4.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
472,76,310.0,5.03,26.5,17.0,98.0,7.42,4.83,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
473,69,185.0,4.46,37.5,11.0,124.0,7.07,4.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
478,72,242.0,4.75,31.5,21.0,117.0,7.27,4.27,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
479,75,220.0,4.34,38.5,17.0,135.0,6.66,4.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
481,76,287.0,4.74,31.0,25.0,117.0,7.07,4.37,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
485,75,243.0,4.65,34.5,25.0,122.0,6.94,4.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
486,71,219.0,4.74,32.5,24.0,110.0,6.55,3.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
488,76,267.0,4.67,33.5,31.0,122.0,7.18,4.39,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
489,75,308.0,5.28,32.5,23.0,105.0,7.59,4.68,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
490,77,317.0,5.03,30.0,23.0,114.0,7.6,4.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
493,72,210.0,4.42,36.5,18.0,122.0,6.82,4.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
494,71,210.0,4.49,31.0,21.0,116.0,6.9,4.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
495,73,242.0,4.87,30.0,27.0,113.0,7.45,4.4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
496,72,227.0,4.56,38.0,21.0,122.0,6.82,4.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
498,67,193.0,4.56,34.5,17.0,112.0,6.9,4.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
499,74,304.0,5.36,26.5,24.0,89.0,7.67,4.62,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
500,74,231.0,4.51,40.5,27.0,129.0,6.8,4.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
501,74,298.0,4.97,27.5,27.0,102.0,7.48,4.68,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
502,73,246.0,4.8,32.0,22.0,109.0,7.17,4.46,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
503,68,188.0,4.37,37.5,16.0,118.0,6.98,4.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
506,76,315.0,5.18,26.5,27.0,97.0,7.84,4.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
510,72,248.0,4.87,28.5,22.0,102.0,7.1,4.56,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
511,72,197.0,4.42,37.5,12.0,123.0,6.87,4.07,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
513,75,257.0,4.81,32.0,17.0,112.0,7.21,4.37,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
515,73,238.0,4.59,36.5,23.0,119.0,6.93,4.2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
516,74,297.0,4.98,28.0,29.0,104.0,7.48,4.56,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
520,75,278.0,4.91,28.5,20.0,107.0,7.13,4.59,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
521,73,254.0,4.81,31.0,35.0,113.0,7.05,4.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
522,75,246.0,4.42,37.0,21.0,126.0,6.7,4.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
523,73,248.0,4.4,42.0,21.0,128.0,7.09,4.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
524,76,319.0,5.51,30.5,23.0,102.0,7.79,4.53,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
525,75,239.0,4.65,32.0,21.0,115.0,6.7,4.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
526,72,194.0,4.43,36.0,13.0,118.0,6.78,4.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
527,72,202.0,4.58,35.0,11.0,115.0,6.98,3.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
528,72,189.0,4.38,35.5,10.0,123.0,6.91,4.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
529,74,228.0,4.53,31.0,18.0,114.0,7.05,4.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
532,72,213.0,4.37,34.5,21.0,124.0,7.28,4.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
533,74,319.0,5.06,29.0,30.0,106.0,7.56,4.46,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
534,73,294.0,5.06,30.5,31.0,112.0,7.71,4.65,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
535,72,200.0,4.46,38.5,13.0,129.0,6.83,4.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
537,77,311.0,5.0,25.5,24.0,100.0,7.76,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
538,76,304.0,5.12,32.5,31.0,105.0,7.67,4.59,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
539,78,261.0,4.63,36.0,18.0,119.0,6.83,4.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
540,74,247.0,4.84,34.5,26.0,119.0,7.06,4.31,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
542,74,303.0,4.95,29.0,22.0,104.0,7.56,4.57,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
544,73,224.0,4.45,34.5,24.0,117.0,6.9,4.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
545,76,299.0,5.07,28.0,21.0,108.0,7.44,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
546,72,219.0,4.31,38.0,15.0,126.0,6.58,4.07,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
547,75,209.0,4.56,33.5,14.0,120.0,6.68,3.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
548,75,256.0,4.78,32.0,22.0,108.0,6.85,4.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
554,74,335.0,5.25,25.0,27.0,93.0,8.17,5.06,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
556,76,265.0,4.62,34.0,22.0,116.0,7.13,4.4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
557,75,309.0,5.39,23.5,29.0,99.0,7.91,4.94,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
558,74,263.0,4.65,30.5,30.0,113.0,7.11,4.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
559,76,261.0,4.84,35.5,30.0,119.0,7.24,4.32,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
560,79,327.0,5.32,29.5,28.0,111.0,7.73,4.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
561,74,248.0,4.9,28.0,14.0,108.0,7.31,4.59,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
562,71,225.0,4.65,36.0,18.0,118.0,6.78,4.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
563,70,184.0,4.35,40.0,17.0,126.0,6.65,4.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
566,70,180.0,4.45,33.0,14.0,114.0,7.21,4.2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
567,70,229.0,4.53,33.0,28.0,115.0,6.89,4.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
569,72,212.0,4.65,34.0,20.0,113.0,7.07,4.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
572,72,190.0,4.58,35.5,12.0,118.0,6.92,4.15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
573,71,220.0,4.4,34.5,22.0,113.0,6.98,4.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
574,73,210.0,4.53,37.0,15.0,120.0,6.65,4.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
576,66,181.0,4.5,34.5,19.0,121.0,6.78,4.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
577,76,217.0,4.53,35.0,12.0,124.0,7.03,4.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
579,72,211.0,4.62,33.0,11.0,108.0,6.9,4.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
581,76,308.0,5.18,25.5,30.0,98.0,7.73,4.62,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
583,71,211.0,4.4,34.0,19.0,117.0,7.15,4.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
584,71,223.0,4.55,33.0,27.0,120.0,6.87,4.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
587,70,242.0,4.74,32.5,32.0,111.0,7.23,4.41,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
588,75,195.0,4.54,38.0,16.0,125.0,6.82,4.33,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
589,77,321.0,5.18,28.0,23.0,97.0,7.43,4.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
590,72,205.0,4.5,34.5,21.0,114.0,6.5,4.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
591,74,305.0,5.38,29.0,29.0,100.0,7.7,4.75,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
593,69,186.0,4.37,37.0,20.0,122.0,6.44,3.9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
594,76,263.0,4.74,34.0,20.0,118.0,7.19,4.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
595,71,239.0,4.71,31.0,20.0,104.0,7.35,4.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
597,74,211.0,4.42,36.0,24.0,123.0,6.93,4.06,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
599,78,266.0,4.94,29.0,25.0,108.0,7.13,4.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
600,73,204.0,4.41,41.0,19.0,126.0,6.72,4.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
603,80,319.0,4.96,32.0,21.0,110.0,7.44,4.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
